-6.2594430, 106.6176870
-6.2594280, 106.6176460
-6.2594180, 106.6176060
-6.2594110, 106.6175670
-6.2594020, 106.6175280
-6.2593870, 106.6174900
-6.2593720, 106.6174530
-6.2593550, 106.6174190
-6.2593400, 106.6173820
-6.2593300, 106.6173450
-6.2593170, 106.6173060
-6.2593010, 106.6172640
-6.2592860, 106.6172260
-6.2592720, 106.6171910
-6.2592610, 106.6171550
-6.2592530, 106.6171230
-6.2592440, 106.6170880
-6.2592360, 106.6170530
-6.2592460, 106.6170370
-6.2592450, 106.6170280
-6.2592440, 106.6170180
-6.2592430, 106.6170080
-6.2592420, 106.6169980
-6.2592270, 106.6169620
-6.2591660, 106.6168610
-6.2591450, 106.6167960
-6.2591330, 106.6167470
-6.2591200, 106.6167060
-6.2591120, 106.6166690
-6.2591010, 106.6166330
-6.2590900, 106.6165980
-6.2590760, 106.6165650
-6.2590660, 106.6165310
-6.2590600, 106.6164950
-6.2590550, 106.6164580
-6.2590460, 106.6164170
-6.2590340, 106.6163790
-6.2590180, 106.6163430
-6.2590000, 106.6163080
-6.2589800, 106.6162720
-6.2589620, 106.6162330
-6.2589470, 106.6161930
-6.2589370, 106.6161530
-6.2589270, 106.6161140
-6.2589140, 106.6160780
-6.2589020, 106.6160420
-6.2588950, 106.6160060
-6.2588880, 106.6159670
-6.2588790, 106.6159320
-6.2588620, 106.6158960
-6.2588420, 106.6158580
-6.2588240, 106.6158210
-6.2588070, 106.6157850
-6.2587950, 106.6157480
-6.2587850, 106.6157100
-6.2587740, 106.6156730
-6.2587640, 106.6156390
-6.2587570, 106.6156060
-6.2587540, 106.6155690
-6.2587530, 106.6155340
-6.2587440, 106.6155030
-6.2587290, 106.6154720
-6.2587170, 106.6154360
-6.2587090, 106.6153990
-6.2587010, 106.6153640
-6.2586830, 106.6153310
-6.2586660, 106.6152940
-6.2586520, 106.6152580
-6.2586420, 106.6152220
-6.2586310, 106.6151890
-6.2586220, 106.6151550
-6.2586100, 106.6151230
-6.2585960, 106.6150940
-6.2585880, 106.6150630
-6.2585830, 106.6150310
-6.2585750, 106.6149980
-6.2585620, 106.6149670
-6.2585480, 106.6149380
-6.2585400, 106.6149080
-6.2585320, 106.6148710
-6.2585150, 106.6148300
-6.2584980, 106.6147890
-6.2584870, 106.6147500
-6.2584750, 106.6147090
-6.2584670, 106.6146670
-6.2584610, 106.6146380
-6.2584520, 106.6146270
-6.2584380, 106.6146150
-6.2584290, 106.6145830
-6.2584310, 106.6145700
-6.2584170, 106.6145420
-6.2583990, 106.6145160
-6.2583980, 106.6144880
-6.2583980, 106.6144570
-6.2583930, 106.6144220
-6.2583990, 106.6143740
-6.2583950, 106.6143220
-6.2583850, 106.6142790
-6.2583830, 106.6142460
-6.2583690, 106.6142220
-6.2583550, 106.6141840
-6.2583420, 106.6141410
-6.2583310, 106.6140970
-6.2583140, 106.6140520
-6.2582950, 106.6140080
-6.2582770, 106.6139670
-6.2582620, 106.6139290
-6.2582440, 106.6138910
-6.2582260, 106.6138510
-6.2582140, 106.6138090
-6.2582030, 106.6137660
-6.2581930, 106.6137240
-6.2581770, 106.6136850
-6.2581590, 106.6136470
-6.2581380, 106.6136080
-6.2581220, 106.6135660
-6.2581040, 106.6135230
-6.2580830, 106.6134820
-6.2580660, 106.6134390
-6.2580500, 106.6133940
-6.2580390, 106.6133620
-6.2580350, 106.6133230
-6.2580340, 106.6133090
-6.2580370, 106.6132730
-6.2580430, 106.6132620
-6.2580250, 106.6132170
-6.2580060, 106.6131810
-6.2579830, 106.6131530
-6.2579750, 106.6131430
-6.2579530, 106.6131080
-6.2579450, 106.6130950
-6.2579270, 106.6130660
-6.2579080, 106.6130410
-6.2578890, 106.6130160
-6.2578730, 106.6129890
-6.2578630, 106.6129530
-6.2578470, 106.6129240
-6.2578280, 106.6128990
-6.2578120, 106.6128740
-6.2577980, 106.6128390
-6.2577820, 106.6128060
-6.2577650, 106.6127780
-6.2577510, 106.6127470
-6.2577360, 106.6127140
-6.2577200, 106.6126830
-6.2576920, 106.6126410
-6.2576630, 106.6125920
-6.2576390, 106.6125440
-6.2576180, 106.6125000
-6.2575960, 106.6124540
-6.2575710, 106.6124080
-6.2575480, 106.6123620
-6.2575250, 106.6123180
-6.2575010, 106.6122760
-6.2574780, 106.6122350
-6.2571820, 106.6119190
-6.2571550, 106.6118840
-6.2571400, 106.6118510
-6.2571240, 106.6118230
-6.2571140, 106.6117970
-6.2571090, 106.6117760
-6.2571000, 106.6117650
-6.2570920, 106.6117610
-6.2570880, 106.6117600
-6.2570850, 106.6117580
-6.2570820, 106.6117570
-6.2570790, 106.6117550
-6.2570760, 106.6117540
-6.2570730, 106.6117520
-6.2570700, 106.6117510
-6.2570670, 106.6117490
-6.2570620, 106.6117400
-6.2570630, 106.6117200
-6.2570690, 106.6116940
-6.2570610, 106.6116600
-6.2570450, 106.6116240
-6.2570340, 106.6115870
-6.2570250, 106.6115480
-6.2570180, 106.6115090
-6.2570090, 106.6114710
-6.2569990, 106.6114320
-6.2569800, 106.6113820
-6.2569610, 106.6113370
-6.2569440, 106.6112970
-6.2569270, 106.6112620
-6.2569100, 106.6112260
-6.2568930, 106.6111910
-6.2568830, 106.6111550
-6.2568880, 106.6111070
-6.2568990, 106.6110590
-6.2569040, 106.6110190
-6.2569130, 106.6109820
-6.2569240, 106.6109430
-6.2569340, 106.6109070
-6.2569360, 106.6108680
-6.2569370, 106.6108250
-6.2569340, 106.6107840
-6.2569340, 106.6107430
-6.2569280, 106.6107010
-6.2569180, 106.6106590
-6.2569150, 106.6106180
-6.2569140, 106.6105760
-6.2569180, 106.6105320
-6.2569230, 106.6104840
-6.2569310, 106.6104370
-6.2569370, 106.6103900
-6.2569450, 106.6103420
-6.2569570, 106.6102930
-6.2569680, 106.6102430
-6.2569770, 106.6101960
-6.2569830, 106.6101470
-6.2569840, 106.6100980
-6.2569890, 106.6100490
-6.2569940, 106.6100000
